date,hour_of_the_week0,hour_of_the_week1,hour_of_the_day0,hour_of_the_day1,week_of_the_year0,week_of_the_year1,is_christmas_time,is_workday_context,is_holiday_context,is_previous_day_workday,is_next_day_workday,OT
2017-08-16 14:00:00+00:00,0.866025403784441,-0.4999999999999957,-0.6310879443260528,-0.7757112907044198,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7838.59
2017-08-16 15:00:00+00:00,-9.809554005910593e-16,-1.0,-0.816969893010442,-0.5766803221148672,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7646.46
2017-08-16 16:00:00+00:00,-0.8660254037844349,-0.5000000000000063,-0.9422609221188204,-0.3348796121709864,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7340.39
2017-08-16 17:00:00+00:00,-0.8660254037844394,0.4999999999999987,-0.9976687691905393,-0.06824241336467046,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7209.16
2017-08-16 18:00:00+00:00,4.411204399476825e-15,1.0,-0.979084087682323,0.2034560130526333,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,6973.63
2017-08-16 19:00:00+00:00,0.8660254037844367,0.5000000000000034,-0.8878852184023756,0.4600650377311516,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7001.18
2017-08-16 20:00:00+00:00,0.8660254037844377,-0.5000000000000017,-0.730835964278124,0.6825531432186541,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,6616.25
2017-08-16 21:00:00+00:00,6.369401316839413e-15,-1.0,-0.5195839500354336,0.8544194045464886,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,6019.97
2017-08-16 22:00:00+00:00,-0.8660254037844384,-0.5000000000000004,-0.2697967711570252,0.962917287347799,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,5613.66
2017-08-16 23:00:00+00:00,-0.8660254037844359,0.5000000000000047,-2.4492935982947064e-16,1.0,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,5215.5
2017-08-17 00:00:00+00:00,-2.9391523179536475e-15,1.0,0.0,1.0,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,5026.02
